2021-2-15,21:34:17:549,16268, 2336, 12983
2021-2-15,21:34:17:559,16268, 2336, 12983
2021-2-15,21:34:17:569,16268, 2340, 12981
2021-2-15,21:34:17:579,16268, 2340, 12981
2021-2-15,21:34:17:589,16271, 2337, 12979
2021-2-15,21:34:17:599,16271, 2337, 12979
2021-2-15,21:34:17:609,16265, 2340, 12981
2021-2-15,21:34:17:619,16265, 2340, 12981
2021-2-15,21:34:17:629,16266, 2339, 12983
2021-2-15,21:34:17:639,16266, 2339, 12983
2021-2-15,21:34:17:649,16269, 2345, 12977
2021-2-15,21:34:17:659,16269, 2345, 12977
2021-2-15,21:34:17:669,16267, 2343, 12974
2021-2-15,21:34:17:679,16267, 2343, 12974
2021-2-15,21:34:17:689,16270, 2336, 12977
2021-2-15,21:34:17:699,16270, 2336, 12977
2021-2-15,21:34:17:709,16270, 2336, 12977
2021-2-15,21:34:17:719,16270, 2336, 12977
2021-2-15,21:34:17:729,16268, 2341, 12977
2021-2-15,21:34:17:739,16268, 2341, 12977
2021-2-15,21:34:17:749,16264, 2336, 12976
2021-2-15,21:34:17:759,16264, 2336, 12976
2021-2-15,21:34:17:769,16267, 2338, 12981
2021-2-15,21:34:17:779,16267, 2338, 12981
2021-2-15,21:34:17:789,16267, 2340, 12977
2021-2-15,21:34:17:799,16267, 2340, 12977
2021-2-15,21:34:17:809,16269, 2344, 12977
2021-2-15,21:34:17:819,16269, 2344, 12977
2021-2-15,21:34:17:829,16268, 2337, 12976
2021-2-15,21:34:17:839,16268, 2337, 12976
2021-2-15,21:34:17:849,16268, 2343, 12975
2021-2-15,21:34:17:859,16268, 2343, 12975
2021-2-15,21:34:17:869,16267, 2342, 12983
2021-2-15,21:34:17:879,16267, 2342, 12983
2021-2-15,21:34:17:889,16270, 2340, 12979
2021-2-15,21:34:17:899,16270, 2340, 12979
2021-2-15,21:34:17:909,16270, 2337, 12981
2021-2-15,21:34:17:919,16270, 2337, 12981
2021-2-15,21:34:17:929,16268, 2335, 12981
2021-2-15,21:34:17:939,16268, 2335, 12981
2021-2-15,21:34:17:949,16269, 2338, 12974
2021-2-15,21:34:17:959,16269, 2338, 12974
2021-2-15,21:34:17:969,16268, 2343, 12982
2021-2-15,21:34:17:979,16268, 2343, 12982
2021-2-15,21:34:17:989,16268, 2342, 12973
2021-2-15,21:34:17:999,16268, 2342, 12973
2021-2-15,21:34:18:9,16266, 2340, 12980
2021-2-15,21:34:18:19,16266, 2340, 12980
2021-2-15,21:34:18:29,16270, 2336, 12983
2021-2-15,21:34:18:39,16270, 2336, 12983
2021-2-15,21:34:18:49,16267, 2338, 12975
2021-2-15,21:34:18:59,16267, 2338, 12975
2021-2-15,21:34:18:69,16268, 2341, 12982
2021-2-15,21:34:18:79,16268, 2341, 12982
2021-2-15,21:34:18:89,16268, 2339, 12977
2021-2-15,21:34:18:99,16268, 2339, 12977
2021-2-15,21:34:18:109,16265, 2340, 12977
2021-2-15,21:34:18:119,16265, 2340, 12977
2021-2-15,21:34:18:129,16265, 2336, 12977
2021-2-15,21:34:18:139,16265, 2336, 12977
2021-2-15,21:34:18:149,16268, 2343, 12987
2021-2-15,21:34:18:159,16268, 2343, 12987
2021-2-15,21:34:18:169,16270, 2337, 12980
2021-2-15,21:34:18:179,16270, 2337, 12980
2021-2-15,21:34:18:189,16267, 2337, 12974
2021-2-15,21:34:18:199,16267, 2337, 12974
2021-2-15,21:34:18:209,16266, 2338, 12984
2021-2-15,21:34:18:219,16266, 2338, 12984
2021-2-15,21:34:18:229,16269, 2341, 12979
2021-2-15,21:34:18:239,16269, 2341, 12979
2021-2-15,21:34:18:249,16268, 2340, 12978
2021-2-15,21:34:18:259,16268, 2340, 12978
2021-2-15,21:34:18:269,16270, 2337, 12977
2021-2-15,21:34:18:279,16270, 2337, 12977
2021-2-15,21:34:18:289,16267, 2337, 12980
2021-2-15,21:34:18:299,16267, 2337, 12980
2021-2-15,21:34:18:309,16271, 2335, 12977
2021-2-15,21:34:18:319,16271, 2335, 12977
2021-2-15,21:34:18:329,16265, 2338, 12978
2021-2-15,21:34:18:339,16265, 2338, 12978
2021-2-15,21:34:18:349,16269, 2339, 12979
2021-2-15,21:34:18:359,16269, 2339, 12979
2021-2-15,21:34:18:369,16272, 2338, 12980
2021-2-15,21:34:18:379,16272, 2338, 12980
2021-2-15,21:34:18:389,16270, 2336, 12976
2021-2-15,21:34:18:399,16270, 2336, 12976
2021-2-15,21:34:18:409,16267, 2339, 12973
2021-2-15,21:34:18:419,16267, 2339, 12973
2021-2-15,21:34:18:429,16266, 2339, 12977
2021-2-15,21:34:18:439,16266, 2339, 12977
2021-2-15,21:34:18:449,16268, 2343, 12979
2021-2-15,21:34:18:459,16268, 2343, 12979
2021-2-15,21:34:18:469,16269, 2339, 12980
2021-2-15,21:34:18:479,16269, 2339, 12980
2021-2-15,21:34:18:489,16271, 2339, 12977
2021-2-15,21:34:18:499,16271, 2339, 12977
2021-2-15,21:34:18:509,16268, 2341, 12977
2021-2-15,21:34:18:519,16268, 2341, 12977
2021-2-15,21:34:18:529,16270, 2339, 12982
2021-2-15,21:34:18:539,16270, 2339, 12982
2021-2-15,21:34:18:549,16270, 2343, 12976
2021-2-15,21:34:18:559,16270, 2343, 12976
2021-2-15,21:34:18:569,16268, 2341, 12978
2021-2-15,21:34:18:579,16268, 2341, 12978
2021-2-15,21:34:18:589,16266, 2341, 12979
2021-2-15,21:34:18:599,16266, 2341, 12979
2021-2-15,21:34:18:609,16269, 2342, 12976
2021-2-15,21:34:18:619,16269, 2342, 12976
2021-2-15,21:34:18:629,16271, 2337, 12981
2021-2-15,21:34:18:639,16271, 2337, 12981
2021-2-15,21:34:18:649,16265, 2340, 12976
2021-2-15,21:34:18:659,16265, 2340, 12976
2021-2-15,21:34:18:669,16267, 2339, 12975
2021-2-15,21:34:18:679,16267, 2339, 12975
2021-2-15,21:34:18:689,16270, 2344, 12979
2021-2-15,21:34:18:699,16270, 2344, 12979
2021-2-15,21:34:18:709,16267, 2337, 12980
2021-2-15,21:34:18:719,16267, 2337, 12980
2021-2-15,21:34:18:729,16270, 2338, 12980
2021-2-15,21:34:18:739,16270, 2338, 12980
2021-2-15,21:34:18:749,16269, 2343, 12975
2021-2-15,21:34:18:759,16269, 2343, 12975
2021-2-15,21:34:18:769,16268, 2338, 12976
2021-2-15,21:34:18:779,16268, 2338, 12976
2021-2-15,21:34:18:789,16267, 2337, 12978
2021-2-15,21:34:18:799,16267, 2337, 12978
2021-2-15,21:34:18:809,16267, 2337, 12982
2021-2-15,21:34:18:819,16266, 2337, 12982
2021-2-15,21:34:18:829,16266, 2337, 12982
2021-2-15,21:34:18:839,16267, 2337, 12982
2021-2-15,21:34:18:849,16267, 2337, 12982
2021-2-15,21:34:18:859,16268, 2338, 12975
2021-2-15,21:34:18:869,16268, 2338, 12975
2021-2-15,21:34:18:879,16267, 2337, 12977
2021-2-15,21:34:18:889,16267, 2337, 12977
2021-2-15,21:34:18:899,16267, 2341, 12980
2021-2-15,21:34:18:909,16267, 2341, 12980
2021-2-15,21:34:18:919,16270, 2341, 12980
2021-2-15,21:34:18:929,16270, 2341, 12980
2021-2-15,21:34:18:939,16269, 2341, 12976
2021-2-15,21:34:18:949,16269, 2341, 12976
2021-2-15,21:34:18:959,16268, 2338, 12977
2021-2-15,21:34:18:969,16268, 2338, 12977
2021-2-15,21:34:18:979,16267, 2343, 12979
2021-2-15,21:34:18:989,16267, 2343, 12979
2021-2-15,21:34:18:999,16269, 2334, 12977
2021-2-15,21:34:19:9,16269, 2334, 12977
2021-2-15,21:34:19:19,16271, 2338, 12972
2021-2-15,21:34:19:29,16271, 2338, 12972
2021-2-15,21:34:19:39,16272, 2335, 12982
2021-2-15,21:34:19:49,16272, 2335, 12982
2021-2-15,21:34:19:59,16271, 2339, 12977
2021-2-15,21:34:19:69,16271, 2339, 12977
2021-2-15,21:34:19:79,16267, 2338, 12979
2021-2-15,21:34:19:89,16267, 2338, 12979
2021-2-15,21:34:19:99,16268, 2343, 12977
2021-2-15,21:34:19:109,16268, 2343, 12977
2021-2-15,21:34:19:119,16267, 2342, 12983
2021-2-15,21:34:19:129,16267, 2342, 12983
2021-2-15,21:34:19:139,16267, 2338, 12978
2021-2-15,21:34:19:149,16267, 2338, 12978
2021-2-15,21:34:19:159,16269, 2339, 12978
2021-2-15,21:34:19:169,16269, 2339, 12978
2021-2-15,21:34:19:179,16269, 2338, 12976
2021-2-15,21:34:19:189,16269, 2338, 12976
2021-2-15,21:34:19:199,16268, 2342, 12981
2021-2-15,21:34:19:209,16268, 2342, 12981
2021-2-15,21:34:19:219,16270, 2338, 12982
2021-2-15,21:34:19:229,16270, 2338, 12982
2021-2-15,21:34:19:239,16264, 2338, 12979
2021-2-15,21:34:19:249,16264, 2338, 12979
2021-2-15,21:34:19:259,16267, 2337, 12977
2021-2-15,21:34:19:269,16267, 2337, 12977
2021-2-15,21:34:19:279,16269, 2342, 12980
2021-2-15,21:34:19:289,16269, 2342, 12980
2021-2-15,21:34:19:299,16267, 2339, 12975
2021-2-15,21:34:19:309,16267, 2339, 12975
2021-2-15,21:34:19:319,16266, 2341, 12979
2021-2-15,21:34:19:329,16266, 2341, 12979
2021-2-15,21:34:19:339,16265, 2337, 12978
2021-2-15,21:34:19:349,16265, 2337, 12978
2021-2-15,21:34:19:359,16267, 2336, 12985
2021-2-15,21:34:19:369,16267, 2336, 12985
2021-2-15,21:34:19:379,16271, 2336, 12978
2021-2-15,21:34:19:389,16271, 2336, 12978
2021-2-15,21:34:19:399,16266, 2341, 12976
2021-2-15,21:34:19:409,16266, 2341, 12976
2021-2-15,21:34:19:419,16268, 2340, 12975
2021-2-15,21:34:19:429,16268, 2340, 12975
2021-2-15,21:34:19:439,16267, 2338, 12979
2021-2-15,21:34:19:449,16267, 2338, 12979
2021-2-15,21:34:19:459,16270, 2336, 12980
2021-2-15,21:34:19:469,16270, 2336, 12980
2021-2-15,21:34:19:479,16266, 2339, 12979
2021-2-15,21:34:19:489,16266, 2339, 12979
2021-2-15,21:34:19:499,16267, 2339, 12977
2021-2-15,21:34:19:509,16267, 2339, 12977
2021-2-15,21:34:19:519,16271, 2341, 12982
2021-2-15,21:34:19:529,16271, 2341, 12982
2021-2-15,21:34:19:539,16267, 2342, 12983
2021-2-15,21:34:19:549,16267, 2342, 12983
2021-2-15,21:34:19:559,16269, 2342, 12980
2021-2-15,21:34:19:569,16269, 2342, 12980
2021-2-15,21:34:19:579,16267, 2339, 12978
2021-2-15,21:34:19:589,16267, 2339, 12978
2021-2-15,21:34:19:599,16266, 2341, 12980
2021-2-15,21:34:19:609,16266, 2341, 12980
2021-2-15,21:34:19:619,16270, 2338, 12977
2021-2-15,21:34:19:629,16270, 2338, 12977
2021-2-15,21:34:19:639,16269, 2339, 12980
2021-2-15,21:34:19:649,16269, 2339, 12980
2021-2-15,21:34:19:659,16268, 2340, 12981
2021-2-15,21:34:19:669,16268, 2340, 12981
2021-2-15,21:34:19:679,16268, 2338, 12980
2021-2-15,21:34:19:689,16268, 2338, 12980
2021-2-15,21:34:19:699,16268, 2340, 12981
2021-2-15,21:34:19:709,16268, 2340, 12981
2021-2-15,21:34:19:719,16268, 2343, 12982
2021-2-15,21:34:19:729,16268, 2343, 12982
2021-2-15,21:34:19:739,16269, 2336, 12980
2021-2-15,21:34:19:749,16269, 2336, 12980
2021-2-15,21:34:19:759,16265, 2341, 12978
2021-2-15,21:34:19:769,16265, 2341, 12978
2021-2-15,21:34:19:779,16272, 2336, 12977
2021-2-15,21:34:19:789,16272, 2336, 12977
2021-2-15,21:34:19:799,16267, 2343, 12972
2021-2-15,21:34:19:809,16267, 2343, 12972
2021-2-15,21:34:19:819,16267, 2341, 12978
2021-2-15,21:34:19:829,16267, 2341, 12978
2021-2-15,21:34:19:839,16263, 2335, 12977
2021-2-15,21:34:19:849,16263, 2335, 12977
2021-2-15,21:34:19:859,16270, 2344, 12981
2021-2-15,21:34:19:869,16270, 2344, 12981
2021-2-15,21:34:19:879,16267, 2340, 12981
2021-2-15,21:34:19:889,16267, 2340, 12981
2021-2-15,21:34:19:899,16266, 2340, 12977
2021-2-15,21:34:19:909,16266, 2340, 12977
2021-2-15,21:34:19:919,16267, 2341, 12981
2021-2-15,21:34:19:929,16267, 2341, 12981
2021-2-15,21:34:19:939,16271, 2339, 12978
2021-2-15,21:34:19:949,16271, 2339, 12978
2021-2-15,21:34:19:959,16269, 2341, 12975
2021-2-15,21:34:19:969,16269, 2341, 12975
2021-2-15,21:34:19:979,16267, 2342, 12979
2021-2-15,21:34:19:989,16267, 2342, 12979
