2021-2-15,21:34:56:299,16272, 2342, 12979
2021-2-15,21:34:56:309,16269, 2342, 12982
2021-2-15,21:34:56:319,16269, 2342, 12982
2021-2-15,21:34:56:329,16264, 2339, 12981
2021-2-15,21:34:56:339,16264, 2339, 12981
2021-2-15,21:34:56:349,16267, 2343, 12978
2021-2-15,21:34:56:359,16267, 2343, 12978
2021-2-15,21:34:56:369,16271, 2337, 12977
2021-2-15,21:34:56:379,16271, 2337, 12977
2021-2-15,21:34:56:389,16267, 2342, 12980
2021-2-15,21:34:56:399,16267, 2342, 12980
2021-2-15,21:34:56:409,16269, 2339, 12983
2021-2-15,21:34:56:419,16269, 2339, 12983
2021-2-15,21:34:56:429,16271, 2339, 12982
2021-2-15,21:34:56:439,16271, 2339, 12982
2021-2-15,21:34:56:449,16274, 2339, 12979
2021-2-15,21:34:56:459,16274, 2339, 12979
2021-2-15,21:34:56:469,16268, 2337, 12981
2021-2-15,21:34:56:479,16268, 2337, 12981
2021-2-15,21:34:56:489,16269, 2340, 12978
2021-2-15,21:34:56:499,16269, 2340, 12978
2021-2-15,21:34:56:509,16268, 2340, 12978
2021-2-15,21:34:56:519,16268, 2340, 12978
2021-2-15,21:34:56:529,16265, 2341, 12975
2021-2-15,21:34:56:539,16265, 2341, 12975
2021-2-15,21:34:56:549,16274, 2337, 12981
2021-2-15,21:34:56:559,16274, 2337, 12981
2021-2-15,21:34:56:569,16266, 2337, 12975
2021-2-15,21:34:56:579,16266, 2337, 12975
2021-2-15,21:34:56:589,16269, 2336, 12978
2021-2-15,21:34:56:599,16269, 2336, 12978
2021-2-15,21:34:56:609,16267, 2336, 12983
2021-2-15,21:34:56:619,16267, 2336, 12983
2021-2-15,21:34:56:629,16270, 2337, 12979
2021-2-15,21:34:56:639,16270, 2337, 12979
2021-2-15,21:34:56:649,16271, 2341, 12985
2021-2-15,21:34:56:659,16271, 2341, 12985
2021-2-15,21:34:56:669,16268, 2339, 12979
2021-2-15,21:34:56:679,16268, 2339, 12979
