2021-2-16,17:32:0:128,16369, 2305, 12968
2021-2-16,17:32:0:138,16369, 2305, 12968
2021-2-16,17:32:0:148,16369, 2303, 12967
2021-2-16,17:32:0:158,16369, 2303, 12967
2021-2-16,17:32:0:168,16369, 2307, 12970
2021-2-16,17:32:0:178,16369, 2307, 12970
2021-2-16,17:32:0:188,16370, 2306, 12967
2021-2-16,17:32:0:198,16370, 2306, 12967
2021-2-16,17:32:0:208,16370, 2309, 12983
2021-2-16,17:32:0:218,16370, 2309, 12983
2021-2-16,17:32:0:228,16370, 2309, 12965
2021-2-16,17:32:0:238,16370, 2309, 12965
2021-2-16,17:32:0:248,16370, 2305, 12969
2021-2-16,17:32:0:258,16370, 2305, 12969
2021-2-16,17:32:0:268,16368, 2306, 12971
2021-2-16,17:32:0:278,16368, 2306, 12971
2021-2-16,17:32:0:288,16367, 2308, 12969
2021-2-16,17:32:0:298,16367, 2308, 12969
2021-2-16,17:32:0:308,16366, 2305, 12965
2021-2-16,17:32:0:318,16366, 2305, 12965
2021-2-16,17:32:0:328,16369, 2307, 12969
2021-2-16,17:32:0:338,16369, 2307, 12969
2021-2-16,17:32:0:348,16365, 2308, 12969
2021-2-16,17:32:0:358,16365, 2308, 12969
2021-2-16,17:32:0:368,16370, 2305, 12970
2021-2-16,17:32:0:378,16370, 2305, 12970
2021-2-16,17:32:0:388,16370, 2306, 12966
2021-2-16,17:32:0:398,16370, 2306, 12966
2021-2-16,17:32:0:408,16367, 2307, 12970
2021-2-16,17:32:0:418,16367, 2307, 12970
2021-2-16,17:32:0:428,16368, 2309, 12965
2021-2-16,17:32:0:438,16368, 2309, 12965
2021-2-16,17:32:0:448,16368, 2307, 12972
2021-2-16,17:32:0:458,16368, 2307, 12972
2021-2-16,17:32:0:468,16375, 2310, 12972
2021-2-16,17:32:0:478,16375, 2310, 12972
2021-2-16,17:32:0:488,16369, 2306, 12969
2021-2-16,17:32:0:498,16369, 2306, 12969
2021-2-16,17:32:0:508,16369, 2306, 12966
2021-2-16,17:32:0:518,16369, 2306, 12966
2021-2-16,17:32:0:528,16367, 2307, 12964
2021-2-16,17:32:0:538,16367, 2307, 12964
2021-2-16,17:32:0:548,16367, 2304, 12972
2021-2-16,17:32:0:558,16367, 2304, 12972
2021-2-16,17:32:0:568,16365, 2306, 12969
2021-2-16,17:32:0:578,16365, 2306, 12969
2021-2-16,17:32:0:588,16368, 2310, 12966
2021-2-16,17:32:0:598,16368, 2310, 12966
2021-2-16,17:32:0:608,16368, 2306, 12962
2021-2-16,17:32:0:618,16368, 2306, 12962
2021-2-16,17:32:0:628,16370, 2311, 12974
2021-2-16,17:32:0:638,16370, 2311, 12974
2021-2-16,17:32:0:648,16370, 2303, 12970
2021-2-16,17:32:0:658,16370, 2303, 12970
2021-2-16,17:32:0:668,16370, 2303, 12971
2021-2-16,17:32:0:678,16370, 2306, 12971
2021-2-16,17:32:0:688,16370, 2306, 12971
2021-2-16,17:32:0:698,16369, 2306, 12972
2021-2-16,17:32:0:708,16369, 2306, 12972
2021-2-16,17:32:0:718,16369, 2312, 12969
2021-2-16,17:32:0:728,16369, 2312, 12969
