2000-1-1,8:8:53:313,16267, 122, 12326
2000-1-1,8:8:53:323,16271, 123, 12328
2000-1-1,8:8:53:333,16271, 123, 12328
2000-1-1,8:8:53:343,16269, 123, 12325
2000-1-1,8:8:53:353,16269, 123, 12325
2000-1-1,8:8:53:363,16269, 124, 12327
2000-1-1,8:8:53:373,16269, 124, 12327
2000-1-1,8:8:53:383,16269, 120, 12325
2000-1-1,8:8:53:393,16269, 120, 12325
2000-1-1,8:8:53:403,16270, 123, 12332
2000-1-1,8:8:53:413,16270, 123, 12332
2000-1-1,8:8:53:423,16266, 123, 12324
2000-1-1,8:8:53:433,16266, 123, 12324
2000-1-1,8:8:53:443,16268, 124, 12329
2000-1-1,8:8:53:453,16268, 124, 12329
2000-1-1,8:8:53:463,16270, 120, 12324
2000-1-1,8:8:53:473,16270, 120, 12324
2000-1-1,8:8:53:483,16268, 121, 12326
2000-1-1,8:8:53:493,16268, 121, 12326
2000-1-1,8:8:53:503,16270, 122, 12324
2000-1-1,8:8:53:513,16270, 122, 12324
2000-1-1,8:8:53:523,16270, 117, 12327
2000-1-1,8:8:53:533,16270, 117, 12327
2000-1-1,8:8:53:543,16268, 123, 12327
2000-1-1,8:8:53:553,16268, 123, 12327
2000-1-1,8:8:53:563,16266, 120, 12328
2000-1-1,8:8:53:573,16266, 120, 12328
2000-1-1,8:8:53:583,16267, 117, 12330
2000-1-1,8:8:53:593,16267, 117, 12330
2000-1-1,8:8:53:603,16269, 120, 12325
2000-1-1,8:8:53:613,16269, 120, 12325
2000-1-1,8:8:53:623,16269, 120, 12329
2000-1-1,8:8:53:633,16269, 120, 12329
2000-1-1,8:8:53:643,16272, 124, 12327
2000-1-1,8:8:53:653,16272, 124, 12327
2000-1-1,8:8:53:663,16262, 125, 12328
2000-1-1,8:8:53:673,16262, 125, 12328
2000-1-1,8:8:53:683,16267, 120, 12322
2000-1-1,8:8:53:693,16267, 120, 12322
2000-1-1,8:8:53:703,16269, 118, 12330
2000-1-1,8:8:53:713,16269, 118, 12330
2000-1-1,8:8:53:723,16269, 122, 12324
2000-1-1,8:8:53:733,16269, 122, 12324
2000-1-1,8:8:53:743,16268, 120, 12328
2000-1-1,8:8:53:753,16268, 120, 12328
2000-1-1,8:8:53:763,16264, 123, 12325
2000-1-1,8:8:53:773,16264, 123, 12325
2000-1-1,8:8:53:783,16269, 119, 12328
2000-1-1,8:8:53:793,16269, 119, 12328
2000-1-1,8:8:53:803,16269, 123, 12327
2000-1-1,8:8:53:813,16269, 123, 12327
2000-1-1,8:8:53:823,16272, 119, 12322
2000-1-1,8:8:53:833,16272, 119, 12322
2000-1-1,8:8:53:843,16269, 120, 12328
2000-1-1,8:8:53:853,16269, 120, 12328
2000-1-1,8:8:53:863,16270, 122, 12325
2000-1-1,8:8:53:873,16270, 122, 12325
2000-1-1,8:8:53:883,16270, 119, 12323
2000-1-1,8:8:53:893,16270, 119, 12323
2000-1-1,8:8:53:903,16270, 124, 12328
2000-1-1,8:8:53:913,16270, 124, 12328
2000-1-1,8:8:53:923,16269, 126, 12321
2000-1-1,8:8:53:933,16269, 126, 12321
2000-1-1,8:8:53:943,16267, 123, 12323
2000-1-1,8:8:53:953,16267, 123, 12323
2000-1-1,8:8:53:963,16271, 123, 12328
2000-1-1,8:8:53:973,16271, 123, 12328
2000-1-1,8:8:53:983,16266, 122, 12328
2000-1-1,8:8:53:993,16266, 122, 12328
2000-1-1,8:8:54:3,16268, 121, 12325
2000-1-1,8:8:54:13,16268, 121, 12325
2000-1-1,8:8:54:23,16268, 120, 12330
2000-1-1,8:8:54:33,16268, 120, 12330
2000-1-1,8:8:54:43,16270, 123, 12329
2000-1-1,8:8:54:53,16270, 123, 12329
2000-1-1,8:8:54:63,16269, 121, 12331
2000-1-1,8:8:54:73,16269, 121, 12331
2000-1-1,8:8:54:83,16268, 121, 12335
2000-1-1,8:8:54:93,16268, 121, 12335
2000-1-1,8:8:54:103,16270, 124, 12327
2000-1-1,8:8:54:113,16270, 124, 12327
2000-1-1,8:8:54:123,16268, 118, 12325
2000-1-1,8:8:54:133,16268, 118, 12325
2000-1-1,8:8:54:143,16267, 123, 12325
2000-1-1,8:8:54:153,16267, 123, 12325
2000-1-1,8:8:54:163,16267, 120, 12327
2000-1-1,8:8:54:173,16267, 120, 12327
2000-1-1,8:8:54:183,16269, 121, 12324
2000-1-1,8:8:54:193,16269, 121, 12324
2000-1-1,8:8:54:203,16272, 120, 12324
2000-1-1,8:8:54:213,16272, 120, 12324
2000-1-1,8:8:54:223,16270, 120, 12324
2000-1-1,8:8:54:233,16270, 120, 12324
2000-1-1,8:8:54:243,16264, 121, 12327
2000-1-1,8:8:54:253,16264, 121, 12327
2000-1-1,8:8:54:263,16268, 121, 12326
2000-1-1,8:8:54:273,16268, 121, 12326
2000-1-1,8:8:54:283,16269, 126, 12329
2000-1-1,8:8:54:293,16269, 126, 12329
2000-1-1,8:8:54:303,16268, 115, 12323
2000-1-1,8:8:54:313,16268, 115, 12323
2000-1-1,8:8:54:323,16273, 125, 12327
2000-1-1,8:8:54:333,16273, 125, 12327
2000-1-1,8:8:54:343,16269, 121, 12328
2000-1-1,8:8:54:353,16269, 121, 12328
2000-1-1,8:8:54:363,16270, 122, 12324
2000-1-1,8:8:54:373,16270, 122, 12324
2000-1-1,8:8:54:383,16269, 120, 12323
2000-1-1,8:8:54:393,16269, 120, 12323
2000-1-1,8:8:54:403,16268, 120, 12325
2000-1-1,8:8:54:413,16268, 120, 12325
2000-1-1,8:8:54:423,16269, 121, 12325
2000-1-1,8:8:54:433,16269, 121, 12325
2000-1-1,8:8:54:443,16270, 124, 12333
2000-1-1,8:8:54:453,16270, 124, 12333
2000-1-1,8:8:54:463,16268, 123, 12323
2000-1-1,8:8:54:473,16268, 123, 12323
2000-1-1,8:8:54:483,16268, 122, 12330
2000-1-1,8:8:54:493,16268, 122, 12330
2000-1-1,8:8:54:503,16268, 122, 12323
