2021-2-15,21:58:47:889,16267, 2337, 12976
2021-2-15,21:58:47:896,16267, 2337, 12976
2021-2-15,21:58:47:906,16267, 2338, 12982
2021-2-15,21:58:47:916,16267, 2338, 12982
2021-2-15,21:58:47:926,16266, 2342, 12982
2021-2-15,21:58:47:936,16266, 2342, 12982
2021-2-15,21:58:47:946,16266, 2341, 12976
2021-2-15,21:58:47:956,16266, 2341, 12976
2021-2-15,21:58:47:966,16267, 2338, 12983
2021-2-15,21:58:47:976,16267, 2338, 12983
2021-2-15,21:58:47:986,16267, 2338, 12982
2021-2-15,21:58:47:996,16267, 2338, 12982
2021-2-15,21:58:48:6,16267, 2336, 12974
2021-2-15,21:58:48:16,16267, 2336, 12974
2021-2-15,21:58:48:26,16271, 2339, 12978
2021-2-15,21:58:48:36,16271, 2339, 12978
2021-2-15,21:58:48:46,16271, 2339, 12979
2021-2-15,21:58:48:56,16271, 2339, 12979
2021-2-15,21:58:48:66,16268, 2340, 12975
2021-2-15,21:58:48:76,16268, 2340, 12975
2021-2-15,21:58:48:86,16264, 2340, 12978
2021-2-15,21:58:48:96,16264, 2340, 12978
2021-2-15,21:58:48:106,16269, 2344, 12977
2021-2-15,21:58:48:116,16269, 2344, 12977
2021-2-15,21:58:48:126,16270, 2342, 12981
2021-2-15,21:58:48:136,16270, 2342, 12981
2021-2-15,21:58:48:146,16268, 2338, 12979
2021-2-15,21:58:48:156,16268, 2338, 12979
2021-2-15,21:58:48:166,16270, 2342, 12978
2021-2-15,21:58:48:176,16270, 2342, 12978
2021-2-15,21:58:48:186,16268, 2340, 12975
2021-2-15,21:58:48:196,16268, 2340, 12975
2021-2-15,21:58:48:206,16269, 2337, 12977
2021-2-15,21:58:48:216,16269, 2337, 12977
2021-2-15,21:58:48:226,16268, 2339, 12981
2021-2-15,21:58:48:236,16268, 2339, 12981
2021-2-15,21:58:48:246,16268, 2339, 12976
2021-2-15,21:58:48:256,16268, 2339, 12976
2021-2-15,21:58:48:266,16269, 2338, 12977
2021-2-15,21:58:48:276,16269, 2338, 12977
2021-2-15,21:58:48:286,16268, 2344, 12977
2021-2-15,21:58:48:296,16268, 2344, 12977
2021-2-15,21:58:48:306,16269, 2340, 12981
2021-2-15,21:58:48:316,16269, 2340, 12981
2021-2-15,21:58:48:326,16270, 2338, 12978
2021-2-15,21:58:48:336,16270, 2338, 12978
2021-2-15,21:58:48:346,16267, 2339, 12978
2021-2-15,21:58:48:356,16267, 2339, 12978
2021-2-15,21:58:48:366,16269, 2342, 12978
2021-2-15,21:58:48:376,16269, 2342, 12978
2021-2-15,21:58:48:386,16271, 2339, 12986
2021-2-15,21:58:48:396,16271, 2339, 12986
2021-2-15,21:58:48:406,16268, 2342, 12982
2021-2-15,21:58:48:416,16268, 2342, 12982
2021-2-15,21:58:48:426,16268, 2337, 12977
2021-2-15,21:58:48:436,16268, 2337, 12977
2021-2-15,21:58:48:446,16268, 2341, 12978
2021-2-15,21:58:48:456,16268, 2341, 12978
2021-2-15,21:58:48:466,16267, 2340, 12977
2021-2-15,21:58:48:476,16267, 2340, 12977
2021-2-15,21:58:48:486,16268, 2340, 12975
2021-2-15,21:58:48:496,16268, 2340, 12975
2021-2-15,21:58:48:506,16269, 2341, 12975
2021-2-15,21:58:48:516,16269, 2341, 12975
2021-2-15,21:58:48:526,16268, 2340, 12976
2021-2-15,21:58:48:536,16268, 2340, 12976
2021-2-15,21:58:48:546,16267, 2343, 12979
2021-2-15,21:58:48:556,16267, 2343, 12979
2021-2-15,21:58:48:566,16269, 2338, 12976
2021-2-15,21:58:48:576,16269, 2338, 12976
2021-2-15,21:58:48:586,16267, 2339, 12977
2021-2-15,21:58:48:596,16267, 2339, 12977
2021-2-15,21:58:48:606,16269, 2339, 12979
2021-2-15,21:58:48:616,16269, 2339, 12979
2021-2-15,21:58:48:626,16266, 2337, 12979
2021-2-15,21:58:48:636,16266, 2337, 12979
2021-2-15,21:58:48:646,16269, 2338, 12979
2021-2-15,21:58:48:656,16269, 2338, 12979
2021-2-15,21:58:48:666,16268, 2338, 12977
2021-2-15,21:58:48:676,16268, 2338, 12977
2021-2-15,21:58:48:686,16269, 2342, 12978
2021-2-15,21:58:48:696,16269, 2342, 12978
2021-2-15,21:58:48:706,16270, 2338, 12976
2021-2-15,21:58:48:716,16270, 2338, 12976
2021-2-15,21:58:48:726,16268, 2340, 12979
2021-2-15,21:58:48:736,16268, 2340, 12979
2021-2-15,21:58:48:746,16265, 2347, 12976
2021-2-15,21:58:48:756,16265, 2347, 12976
2021-2-15,21:58:48:766,16265, 2335, 12975
2021-2-15,21:58:48:776,16265, 2335, 12975
2021-2-15,21:58:48:786,16270, 2339, 12978
2021-2-15,21:58:48:796,16270, 2339, 12978
2021-2-15,21:58:48:806,16270, 2336, 12977
2021-2-15,21:58:48:816,16270, 2336, 12977
2021-2-15,21:58:48:826,16272, 2341, 12979
2021-2-15,21:58:48:836,16272, 2341, 12979
2021-2-15,21:58:48:846,16266, 2338, 12977
2021-2-15,21:58:48:856,16266, 2338, 12977
2021-2-15,21:58:48:866,16265, 2342, 12977
2021-2-15,21:58:49:869,16264, 2340, 12976
2021-2-15,21:58:49:879,16270, 2340, 12976
2021-2-15,21:58:49:889,16270, 2340, 12976
2021-2-15,21:58:49:899,16267, 2339, 12977
2021-2-15,21:58:49:909,16267, 2339, 12977
2021-2-15,21:58:49:919,16271, 2339, 12979
2021-2-15,21:58:49:929,16271, 2339, 12979
2021-2-15,21:58:49:939,16267, 2343, 12984
2021-2-15,21:58:49:949,16267, 2343, 12984
2021-2-15,21:58:49:959,16264, 2340, 12977
2021-2-15,21:58:49:969,16264, 2340, 12977
2021-2-15,21:58:49:979,16265, 2339, 12979
2021-2-15,21:58:49:989,16265, 2339, 12979
2021-2-15,21:58:49:999,16267, 2342, 12979
2021-2-15,21:58:50:9,16267, 2342, 12979
2021-2-15,21:58:50:19,16267, 2344, 12980
2021-2-15,21:58:50:29,16267, 2344, 12980
